url;emails;phones;linkedin;facebook;twitter;instagram
undefined;;8559673787;https://www.linkedin.com/companies/wordstream;https://www.facebook.com/WordStream;https://twitter.com/WordStream;https://www.instagram.com/localiq/
undefined;;18669710933;https://www.linkedin.com/in/gordon-donnelly-891468108/;https://www.facebook.com/business/news/updated-features-for-video-ads;https://twitter.com/Gord_Donnelly;https://about.instagram.com/about-us
undefined;;+18558661918;https://about.linkedin.com/;https://analytics.facebook.com/;https://twitter.com/hashtag/freejonyive;https://www.instagram.com/p/Ck_M2fmP7Cq/?utm_source=ig_web_copy_link
undefined;;;https://business.linkedin.com/marketing-solutions/sponsored-inmail;https://www.facebook.com/business/GDPR;https://blog.twitter.com/2015/new-holiday-research-five-ways-for-retailers-to-engage-shoppers-on-twitter;https://www.instagram.com/p/CkzFo54sg97/?utm_source=ig_web_copy_link
undefined;;;https://business.linkedin.com/content/dam/me/business/en-us/marketing-solutions/resources/pdfs/linkedin-vistavu-case-study-en-us.pdf;https://business.facebook.com/;https://twitter.com/Bundle_and_Save/status/1592850714803347456;https://www.instagram.com/p/CMxzbNPFMP0/?utm_source=ig_web_copy_link
undefined;;;https://business.linkedin.com/marketing-solutions/cx/17/06/advertise-on-linkedin?trk=sem_lms_gaw&src=go-pa&veh=LMS_EMEA_Deprioritized_ROE_Search_Google-Brand_DR-PRS_Broad_HeadTerms-Alpha_All_English_Core_431738531478__linkedin%20marketing_c__kwd-7650951355_9216596360&mcid=6612464045041733646&cname=LMS_EMEA_Deprioritized_ROE_Search_Google-Brand_DR-PRS_Broad_HeadTerms-Alpha_All_English_Core&camid=9216596360&asid=94475516878&targetid=kwd-7650951355&crid=431738531478&placement=&dev=c&ends=1&gclid=Cj0KCQiA88X_BRDUARIsACVMYD-TiYbftC96ncGZB8HPtrJRKITUsiptDBDfELTSpzW1pYBB4fcBX8kaAuumEALw_wcB&gclsrc=aw.ds;https://www.facebook.com/business/ads-guide/video/instagram-feed/traffic;https://twitter.com/LocaliQ;https://www.instagram.com/p/CkjHS0ANyez/?utm_source=ig_web_copy_link
undefined;;;https://www.linkedin.com/posts/enriquelores_nahm2021-nativeamericanheritagemonth-activity-6863936631238467584-29pn/?utm_source=share&utm_medium=member_desktop;https://www.facebook.com/business/help/527780867299597;https://twitter.com/Gannett;https://www.instagram.com/p/CY-Ot30JMM5/?utm_source=ig_web_copy_link
undefined;;;https://www.linkedin.com/posts/darren-domah-542b44136_gender-education-opportunities-activity-6875159723348430848-qXPi?utm_source=share&utm_medium=member_desktop;https://www.facebook.com/business/success/broccoli-pizza-and-pasta;;https://www.instagram.com/gannettco/
undefined;;;https://www.linkedin.com/company/localiq;https://www.facebook.com/business/help/473994396650734;;
undefined;;;https://www.linkedin.com/company/gannett/;https://www.facebook.com/profile.php?id=100067176964428;;
undefined;;;https://www.linkedin.com/legal/cookie-policy;https://www.facebook.com/LocaliQ/;;
undefined;;;https://www.linkedin.com/mypreferences/g/guest-cookies;https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&view_all_page_id=108415804878594&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all;;
undefined;;;https://www.linkedin.com/pulse/topics/home/?trk=organization_guest_guest_nav_menu_articles;https://www.facebook.com/GannettCompany/;;
undefined;;;https://www.linkedin.com/pub/dir/+/+?trk=organization_guest_guest_nav_menu_people;;;
undefined;;;https://www.linkedin.com/learning/search?trk=organization_guest_guest_nav_menu_learning;;;
undefined;;;https://www.linkedin.com/jobs/search?trk=organization_guest_guest_nav_menu_jobs;;;
undefined;;;https://www.linkedin.com/signup?session_redirect=https%3A%2F%2Fwww%2Elinkedin%2Ecom%2Fcompany%2Fwordstream&trk=organization_guest_nav-header-join;;;
undefined;;;https://www.linkedin.com/login?session_redirect=https%3A%2F%2Fwww%2Elinkedin%2Ecom%2Fcompany%2Fwordstream&fromSignIn=true&trk=organization_guest_nav-header-signin;;;
undefined;;;https://www.linkedin.com/login?session_redirect=https%3A%2F%2Fwww%2Elinkedin%2Ecom%2Fcompany%2Fwordstream&fromSignIn=true&trk=top-card_top-card-secondary-button-top-card-secondary-cta;;;
undefined;;;https://www.linkedin.com/signup?session_redirect=https%3A%2F%2Fwww%2Elinkedin%2Ecom%2Fsearch%2Fresults%2Fpeople%2F%3FfacetCurrentCompany%3D%255B236111%255D&trk=org-employees_cta_face-pile-cta;;;
undefined;;;/uas/login?fromSignIn=true&session_redirect=https%3A%2F%2Fwww.linkedin.com%2Fcompany%2Fwordstream&trk=top-card_ellipsis-menu-semaphore-sign-in-redirect&guestReportContentType=COMPANY&_f=guest-reporting;;;
